customer_id,country,region,credit_limit
CUST01448,Australia,NSW,89000.00
CUST01449,Australia,NSW,91000.00
CUST01450,Australia,NSW,87000.00
CUST01451,Australia,VIC,78000.00
CUST01452,Australia,VIC,80000.00
CUST01453,Australia,VIC,76000.00
CUST01454,Japan,Tokyo,121000.00
CUST01455,Japan,Tokyo,123000.00
CUST01456,Japan,Tokyo,119000.00
CUST01457,Japan,Osaka,96000.00
CUST01458,Japan,Osaka,98000.00
CUST01459,Japan,Osaka,94000.00
CUST01460,China,Beijing,101000.00
CUST01461,China,Beijing,103000.00
CUST01462,China,Beijing,99000.00
CUST01463,China,Shanghai,111000.00
CUST01464,China,Shanghai,113000.00
CUST01465,China,Shanghai,109000.00
CUST01466,India,Delhi,46000.00
CUST01467,India,Delhi,48000.00
CUST01468,India,Delhi,44000.00
CUST01469,India,Maharashtra,51000.00
CUST01470,India,Maharashtra,53000.00
CUST01471,India,Maharashtra,49000.00
CUST01472,Brazil,Sao Paulo,76000.00
CUST01473,Brazil,Sao Paulo,78000.00
CUST01474,Brazil,Sao Paulo,74000.00
CUST01475,Brazil,Rio de Janeiro,63000.00
CUST01476,Brazil,Rio de Janeiro,65000.00
CUST01477,Brazil,Rio de Janeiro,61000.00
CUST01478,Mexico,Mexico City,69000.00
CUST01479,Mexico,Mexico City,71000.00
CUST01480,Mexico,Mexico City,67000.00
CUST01481,Mexico,Jalisco,63000.00
CUST01482,Mexico,Jalisco,65000.00
CUST01483,Mexico,Jalisco,61000.00
CUST01484,Singapore,Central,106000.00
CUST01485,Singapore,Central,108000.00
CUST01486,Singapore,Central,104000.00
CUST01487,Singapore,East,99000.00
CUST01488,Singapore,East,101000.00
CUST01489,Singapore,East,97000.00
CUST01490,South Korea,Seoul,99000.00
CUST01491,South Korea,Seoul,101000.00
CUST01492,South Korea,Seoul,97000.00
CUST01493,South Korea,Busan,86000.00
CUST01494,South Korea,Busan,88000.00
CUST01495,South Korea,Busan,84000.00
CUST01496,US,CA,52000.00
CUST01497,US,NY,77000.00
CUST01498,US,TX,47000.00
CUST01499,US,FL,62000.00
CUST01500,US,WA,57000.00
CUST01501,US,CA,50000.00
CUST01502,US,CA,55000.00
CUST01503,US,CA,52000.00
CUST01504,US,NY,75000.00
CUST01505,US,NY,78000.00
CUST01506,US,NY,72000.00
CUST01507,US,TX,45000.00
CUST01508,US,TX,48000.00
CUST01509,US,TX,42000.00
CUST01510,US,FL,60000.00
CUST01511,US,FL,62000.00
CUST01512,US,FL,58000.00
CUST01513,US,WA,55000.00
CUST01514,US,WA,57000.00
CUST01515,US,WA,53000.00
CUST01516,US,IL,65000.00
CUST01517,US,IL,67000.00
CUST01518,US,IL,63000.00
CUST01519,US,PA,48000.00
CUST01520,US,PA,50000.00
CUST01521,US,PA,46000.00
CUST01522,US,OH,52000.00
CUST01523,US,OH,54000.00
CUST01524,US,OH,50000.00
CUST01525,US,GA,70000.00
CUST01526,US,GA,72000.00
CUST01527,US,GA,68000.00
CUST01528,US,NC,58000.00
CUST01529,US,NC,60000.00
CUST01530,US,NC,56000.00
CUST01531,US,MI,52000.00
CUST01532,US,MI,54000.00
CUST01533,US,MI,50000.00
CUST01534,US,CO,48000.00
CUST01535,US,CO,50000.00
CUST01536,US,CO,46000.00
CUST01537,US,AZ,56000.00
CUST01538,US,AZ,58000.00
CUST01539,US,AZ,54000.00
CUST01540,US,VA,61000.00
CUST01541,US,VA,63000.00
CUST01542,US,VA,59000.00
CUST01543,US,MA,72000.00
CUST01544,US,MA,74000.00
CUST01545,US,MA,70000.00
CUST01546,US,MN,59000.00
CUST01547,US,MN,61000.00
CUST01548,US,MN,57000.00
CUST01549,US,NV,64000.00
CUST01550,US,NV,66000.00
CUST01551,US,NV,62000.00
CUST01552,US,OR,51000.00
CUST01553,US,OR,53000.00
CUST01554,US,OR,49000.00
CUST01555,US,UT,58000.00
CUST01556,US,UT,60000.00
CUST01557,US,UT,56000.00
CUST01558,US,NM,45000.00
CUST01559,US,NM,47000.00
CUST01560,US,NM,43000.00
CUST01561,Germany,Bavaria,80000.00
CUST01562,Germany,Bavaria,82000.00
CUST01563,Germany,Bavaria,78000.00
CUST01564,Germany,Berlin,85000.00
CUST01565,Germany,Berlin,87000.00
CUST01566,Germany,Berlin,83000.00
CUST01567,Germany,NRW,75000.00
CUST01568,Germany,NRW,77000.00
CUST01569,Germany,NRW,73000.00
CUST01570,Germany,Hamburg,76000.00
CUST01571,Germany,Hamburg,78000.00
CUST01572,Germany,Hamburg,74000.00
CUST01573,Germany,Hesse,81000.00
CUST01574,Germany,Hesse,83000.00
CUST01575,Germany,Hesse,79000.00
CUST01576,Germany,Baden-Wurttemberg,88000.00
CUST01577,Germany,Baden-Wurttemberg,90000.00
CUST01578,Germany,Baden-Wurttemberg,86000.00
CUST01579,Germany,Saxony,72000.00
CUST01580,Germany,Saxony,74000.00
CUST01581,France,Ile-de-France,90000.00
CUST01582,France,Ile-de-France,92000.00
CUST01583,France,Ile-de-France,88000.00
CUST01584,France,Provence,70000.00
CUST01585,France,Provence,72000.00
CUST01586,France,Provence,68000.00
CUST01587,France,Lyon,65000.00
CUST01588,France,Lyon,67000.00
CUST01589,France,Lyon,63000.00
CUST01590,France,Rhone-Alpes,68000.00
CUST01591,France,Rhone-Alpes,70000.00
CUST01592,France,Rhone-Alpes,66000.00
CUST01593,France,Aquitaine,75000.00
CUST01594,France,Aquitaine,77000.00
CUST01595,France,Aquitaine,73000.00
CUST01596,France,Brittany,62000.00
CUST01597,France,Brittany,64000.00
CUST01598,France,Brittany,60000.00
CUST01599,France,Burgundy,59000.00
CUST01600,France,Burgundy,61000.00
CUST01601,UK,England,95000.00
CUST01602,UK,England,97000.00
CUST01603,UK,England,93000.00
CUST01604,UK,Scotland,55000.00
CUST01605,UK,Scotland,57000.00
CUST01606,UK,Scotland,53000.00
CUST01607,UK,Wales,48000.00
CUST01608,UK,Wales,50000.00
CUST01609,UK,Wales,46000.00
CUST01610,UK,Northern Ireland,52000.00
CUST01611,UK,Northern Ireland,54000.00
CUST01612,UK,Northern Ireland,50000.00
CUST01613,Spain,Catalonia,72000.00
CUST01614,Spain,Catalonia,74000.00
CUST01615,Spain,Catalonia,70000.00
CUST01616,Spain,Madrid,78000.00
CUST01617,Spain,Madrid,80000.00
CUST01618,Spain,Madrid,76000.00
CUST01619,Spain,Valencia,65000.00
CUST01620,Spain,Valencia,67000.00
CUST01621,Spain,Valencia,63000.00
CUST01622,Spain,Andalusia,71000.00
CUST01623,Spain,Andalusia,73000.00
CUST01624,Spain,Andalusia,69000.00
CUST01625,Spain,Basque,68000.00
CUST01626,Spain,Basque,70000.00
CUST01627,Spain,Basque,66000.00
CUST01628,Spain,Galicia,61000.00
CUST01629,Spain,Galicia,63000.00
CUST01630,Spain,Galicia,59000.00
CUST01631,Italy,Lombardy,68000.00
CUST01632,Italy,Lombardy,70000.00
CUST01633,Italy,Lombardy,66000.00
CUST01634,Italy,Rome,64000.00
CUST01635,Italy,Rome,66000.00
CUST01636,Italy,Rome,62000.00
CUST01637,Italy,Sicily,59000.00
CUST01638,Italy,Sicily,61000.00
CUST01639,Italy,Sicily,57000.00
CUST01640,Italy,Piedmont,72000.00
CUST01641,Italy,Piedmont,74000.00
CUST01642,Italy,Piedmont,70000.00
CUST01643,Italy,Campania,67000.00
CUST01644,Italy,Campania,69000.00
CUST01645,Italy,Campania,65000.00
CUST01646,Italy,Veneto,70000.00
CUST01647,Italy,Veneto,72000.00
CUST01648,Italy,Veneto,68000.00
CUST01649,Canada,Ontario,65000.00
CUST01650,Canada,Ontario,67000.00
CUST01651,Canada,Ontario,63000.00
CUST01652,Canada,BC,58000.00
CUST01653,Canada,BC,60000.00
CUST01654,Canada,BC,56000.00
CUST01655,Canada,Quebec,54000.00
CUST01656,Canada,Quebec,56000.00
CUST01657,Canada,Quebec,52000.00
CUST01658,Canada,Alberta,62000.00
CUST01659,Canada,Alberta,64000.00
CUST01660,Canada,Alberta,60000.00
CUST01661,Canada,Manitoba,51000.00
CUST01662,Canada,Manitoba,53000.00
CUST01663,Canada,Manitoba,49000.00
CUST01664,Canada,Saskatchewan,48000.00
CUST01665,Canada,Saskatchewan,50000.00
CUST01666,Canada,Saskatchewan,46000.00
CUST01667,Australia,NSW,88000.00
CUST01668,Australia,NSW,90000.00
CUST01669,Australia,NSW,86000.00
CUST01670,Australia,VIC,77000.00
CUST01671,Australia,VIC,79000.00
CUST01672,Australia,VIC,75000.00
CUST01673,Australia,Queensland,71000.00
CUST01674,Australia,Queensland,73000.00
CUST01675,Australia,Queensland,69000.00
CUST01676,Australia,WA,69000.00
CUST01677,Australia,WA,71000.00
CUST01678,Australia,WA,67000.00
CUST01679,Australia,SA,61000.00
CUST01680,Australia,SA,63000.00
CUST01681,Australia,SA,59000.00
CUST01682,Australia,Tasmania,52000.00
CUST01683,Australia,Tasmania,54000.00
CUST01684,Australia,Tasmania,50000.00
CUST01685,Japan,Tokyo,120000.00
CUST01686,Japan,Tokyo,122000.00
CUST01687,Japan,Tokyo,118000.00
CUST01688,Japan,Osaka,95000.00
CUST01689,Japan,Osaka,97000.00
CUST01690,Japan,Osaka,93000.00
CUST01691,Japan,Kyoto,82000.00
CUST01692,Japan,Kyoto,84000.00
CUST01693,Japan,Kyoto,80000.00
CUST01694,Japan,Hokkaido,74000.00
CUST01695,Japan,Hokkaido,76000.00
CUST01696,Japan,Hokkaido,72000.00
CUST01697,Japan,Fukuoka,71000.00
CUST01698,Japan,Fukuoka,73000.00
CUST01699,Japan,Fukuoka,69000.00
CUST01700,Japan,Nagoya,85000.00
CUST01701,China,Beijing,100000.00
CUST01702,China,Beijing,102000.00
CUST01703,China,Beijing,98000.00
CUST01704,China,Shanghai,110000.00
CUST01705,China,Shanghai,112000.00
CUST01706,China,Shanghai,108000.00
CUST01707,China,Guangdong,105000.00
CUST01708,China,Guangdong,107000.00
CUST01709,China,Guangdong,103000.00
CUST01710,China,Chongqing,95000.00
CUST01711,China,Chongqing,97000.00
CUST01712,China,Chongqing,93000.00
CUST01713,China,Sichuan,88000.00
CUST01714,China,Sichuan,90000.00
CUST01715,China,Sichuan,86000.00
CUST01716,China,Hunan,82000.00
CUST01717,China,Hunan,84000.00
CUST01718,China,Hunan,80000.00
CUST01719,India,Delhi,45000.00
CUST01720,India,Delhi,47000.00
CUST01721,India,Delhi,43000.00
CUST01722,India,Maharashtra,50000.00
CUST01723,India,Maharashtra,52000.00
CUST01724,India,Maharashtra,48000.00
CUST01725,India,Karnataka,48000.00
CUST01726,India,Karnataka,50000.00
CUST01727,India,Karnataka,46000.00
CUST01728,India,Tamil Nadu,46000.00
CUST01729,India,Tamil Nadu,48000.00
CUST01730,India,Tamil Nadu,44000.00
CUST01731,India,Uttar Pradesh,42000.00
CUST01732,India,Uttar Pradesh,44000.00
CUST01733,India,Uttar Pradesh,40000.00
CUST01734,Brazil,Sao Paulo,75000.00
CUST01735,Brazil,Sao Paulo,77000.00
CUST01736,Brazil,Sao Paulo,73000.00
CUST01737,Brazil,Rio de Janeiro,62000.00
CUST01738,Brazil,Rio de Janeiro,64000.00
CUST01739,Brazil,Rio de Janeiro,60000.00
CUST01740,Brazil,Minas Gerais,58000.00
CUST01741,Brazil,Minas Gerais,60000.00
CUST01742,Brazil,Minas Gerais,56000.00
CUST01743,Brazil,Bahia,55000.00
CUST01744,Brazil,Bahia,57000.00
CUST01745,Brazil,Bahia,53000.00
CUST01746,Mexico,Mexico City,68000.00
CUST01747,Mexico,Mexico City,70000.00
CUST01748,Mexico,Mexico City,66000.00
CUST01749,Mexico,Jalisco,62000.00
CUST01750,Mexico,Jalisco,64000.00
CUST01751,Mexico,Jalisco,60000.00
CUST01752,Mexico,Monterrey,71000.00
CUST01753,Mexico,Monterrey,73000.00
CUST01754,Mexico,Monterrey,69000.00
CUST01755,Mexico,Puebla,59000.00
CUST01756,Mexico,Puebla,61000.00
CUST01757,Mexico,Puebla,57000.00
CUST01758,Singapore,Central,105000.00
CUST01759,Singapore,Central,107000.00
CUST01760,Singapore,Central,103000.00
CUST01761,Singapore,East,98000.00
CUST01762,Singapore,East,100000.00
CUST01763,Singapore,East,96000.00
CUST01764,Singapore,West,102000.00
CUST01765,Singapore,West,104000.00
CUST01766,Singapore,West,100000.00
CUST01767,Singapore,North,96000.00
CUST01768,Singapore,North,98000.00
CUST01769,Singapore,North,94000.00
CUST01770,South Korea,Seoul,98000.00
CUST01771,South Korea,Seoul,100000.00
CUST01772,South Korea,Seoul,96000.00
CUST01773,South Korea,Busan,85000.00
CUST01774,South Korea,Busan,87000.00
CUST01775,South Korea,Busan,83000.00
CUST01776,South Korea,Incheon,82000.00
CUST01777,South Korea,Incheon,84000.00
CUST01778,South Korea,Incheon,80000.00
CUST01779,South Korea,Daegu,78000.00
CUST01780,South Korea,Daegu,80000.00
CUST01781,South Korea,Daegu,76000.00
CUST01782,South Korea,Daejeon,75000.00
CUST01783,South Korea,Daejeon,77000.00
CUST01784,South Korea,Daejeon,73000.00
CUST01785,US,CA,51000.00
CUST01786,US,CA,56000.00
CUST01787,US,CA,53000.00
CUST01788,US,NY,76000.00
CUST01789,US,NY,79000.00
CUST01790,US,NY,73000.00
CUST01791,US,TX,46000.00
CUST01792,US,TX,49000.00
CUST01793,US,TX,43000.00
CUST01794,US,FL,61000.00
CUST01795,US,FL,63000.00
CUST01796,US,FL,59000.00
CUST01797,US,WA,56000.00
CUST01798,US,WA,58000.00
CUST01799,US,WA,54000.00
CUST01800,US,IL,66000.00
CUST01801,Germany,Munich,81000.00
CUST01802,Germany,Munich,83000.00
CUST01803,Germany,Munich,79000.00
CUST01804,Germany,Cologne,87000.00
CUST01805,Germany,Cologne,89000.00
CUST01806,Germany,Cologne,85000.00
CUST01807,France,Marseille,71000.00
CUST01808,France,Marseille,73000.00
CUST01809,France,Marseille,69000.00
CUST01810,France,Toulouse,66000.00
CUST01811,France,Toulouse,68000.00
CUST01812,France,Toulouse,64000.00
CUST01813,UK,Liverpool,56000.00
CUST01814,UK,Liverpool,58000.00
CUST01815,UK,Liverpool,54000.00
CUST01816,UK,Bristol,51000.00
CUST01817,UK,Bristol,53000.00
CUST01818,UK,Bristol,49000.00
CUST01819,Spain,Barcelona,73000.00
CUST01820,Spain,Barcelona,75000.00
CUST01821,Spain,Barcelona,71000.00
CUST01822,Spain,Valencia,66000.00
CUST01823,Spain,Valencia,68000.00
CUST01824,Spain,Valencia,64000.00
CUST01825,Italy,Milan,69000.00
CUST01826,Italy,Milan,71000.00
CUST01827,Italy,Milan,67000.00
CUST01828,Italy,Florence,65000.00
CUST01829,Italy,Florence,67000.00
CUST01830,Italy,Florence,63000.00
CUST01831,Canada,Toronto,66000.00
CUST01832,Canada,Toronto,68000.00
CUST01833,Canada,Toronto,64000.00
CUST01834,Canada,Calgary,63000.00
CUST01835,Canada,Calgary,65000.00
CUST01836,Canada,Calgary,61000.00
CUST01837,Australia,Melbourne,78000.00
CUST01838,Australia,Melbourne,80000.00
CUST01839,Australia,Melbourne,76000.00
CUST01840,Australia,Brisbane,72000.00
CUST01841,Australia,Brisbane,74000.00
CUST01842,Australia,Brisbane,70000.00
CUST01843,Japan,Tokyo,121000.00
CUST01844,Japan,Tokyo,123000.00
CUST01845,Japan,Tokyo,119000.00
CUST01846,Japan,Yokohama,96000.00
CUST01847,Japan,Yokohama,98000.00
CUST01848,Japan,Yokohama,94000.00
CUST01849,China,Shanghai,111000.00
CUST01850,China,Shanghai,113000.00
CUST01851,China,Shanghai,109000.00
CUST01852,China,Shenzhen,106000.00
CUST01853,China,Shenzhen,108000.00
CUST01854,China,Shenzhen,104000.00
CUST01855,India,Mumbai,51000.00
CUST01856,India,Mumbai,53000.00
CUST01857,India,Mumbai,49000.00
CUST01858,India,Bangalore,49000.00
CUST01859,India,Bangalore,51000.00
CUST01860,India,Bangalore,47000.00
CUST01861,Brazil,Salvador,56000.00
CUST01862,Brazil,Salvador,58000.00
CUST01863,Brazil,Salvador,54000.00
CUST01864,Brazil,Brasília,63000.00
CUST01865,Brazil,Brasília,65000.00
CUST01866,Brazil,Brasília,61000.00
CUST01867,Mexico,Guadalajara,63000.00
CUST01868,Mexico,Guadalajara,65000.00
CUST01869,Mexico,Guadalajara,61000.00
CUST01870,Mexico,Cancun,72000.00
CUST01871,Mexico,Cancun,74000.00
CUST01872,Mexico,Cancun,70000.00
CUST01873,Singapore,Jurong,99000.00
CUST01874,Singapore,Jurong,101000.00
CUST01875,Singapore,Jurong,97000.00
CUST01876,Singapore,Changi,103000.00
CUST01877,Singapore,Changi,105000.00
CUST01878,Singapore,Changi,101000.00
CUST01879,South Korea,Gwangju,79000.00
CUST01880,South Korea,Gwangju,81000.00
CUST01881,South Korea,Gwangju,77000.00
CUST01882,South Korea,Ulsan,76000.00
CUST01883,South Korea,Ulsan,78000.00
CUST01884,South Korea,Ulsan,74000.00
CUST01885,US,WA,58000.00
CUST01886,US,WA,60000.00
CUST01887,US,WA,56000.00
CUST01888,US,CO,49000.00
CUST01889,US,CO,51000.00
CUST01890,US,CO,47000.00
CUST01891,US,AZ,57000.00
CUST01892,US,AZ,59000.00
CUST01893,US,AZ,55000.00
CUST01894,US,VA,62000.00
CUST01895,US,VA,64000.00
CUST01896,US,VA,60000.00
CUST01897,US,MA,73000.00
CUST01898,US,MA,75000.00
CUST01899,US,MA,71000.00
CUST01900,US,MN,60000.00
CUST01901,US,MN,62000.00
CUST01902,US,MN,58000.00
CUST01903,US,MI,53000.00
CUST01904,US,MI,55000.00
CUST01905,US,MI,51000.00
CUST01906,Germany,Bavaria,81000.00
CUST01907,Germany,Bavaria,83000.00
CUST01908,Germany,Bavaria,79000.00
CUST01909,Germany,Berlin,86000.00
CUST01910,Germany,Berlin,88000.00
CUST01911,Germany,Berlin,84000.00
CUST01912,Germany,NRW,76000.00
CUST01913,Germany,NRW,78000.00
CUST01914,Germany,NRW,74000.00
CUST01915,Germany,Hamburg,77000.00
CUST01916,Germany,Hamburg,79000.00
CUST01917,Germany,Hamburg,75000.00
CUST01918,France,Ile-de-France,91000.00
CUST01919,France,Ile-de-France,93000.00
CUST01920,France,Ile-de-France,89000.00
CUST01921,France,Provence,71000.00
CUST01922,France,Provence,73000.00
CUST01923,France,Provence,69000.00
CUST01924,UK,England,96000.00
CUST01925,UK,England,98000.00
CUST01926,UK,England,94000.00
CUST01927,UK,Scotland,56000.00
CUST01928,UK,Scotland,58000.00
CUST01929,UK,Scotland,54000.00
CUST01930,Spain,Catalonia,73000.00
CUST01931,Spain,Catalonia,75000.00
CUST01932,Spain,Catalonia,71000.00
CUST01933,Spain,Madrid,79000.00
CUST01934,Spain,Madrid,81000.00
CUST01935,Spain,Madrid,77000.00
CUST01936,Italy,Lombardy,69000.00
CUST01937,Italy,Lombardy,71000.00
CUST01938,Italy,Lombardy,67000.00
CUST01939,Italy,Rome,65000.00
CUST01940,Italy,Rome,67000.00
CUST01941,Italy,Rome,63000.00
CUST01942,Canada,Ontario,66000.00
CUST01943,Canada,Ontario,68000.00
CUST01944,Canada,Ontario,64000.00
CUST01945,Canada,BC,59000.00
CUST01946,Canada,BC,61000.00
CUST01947,Canada,BC,57000.00
CUST01948,Australia,NSW,89000.00
CUST01949,Australia,NSW,91000.00
CUST01950,Australia,NSW,87000.00
CUST01951,Australia,VIC,78000.00
CUST01952,Australia,VIC,80000.00
CUST01953,Australia,VIC,76000.00
CUST01954,Japan,Tokyo,121000.00
CUST01955,Japan,Tokyo,123000.00
CUST01956,Japan,Tokyo,119000.00
CUST01957,Japan,Osaka,96000.00
CUST01958,Japan,Osaka,98000.00
CUST01959,Japan,Osaka,94000.00
CUST01960,China,Beijing,101000.00
CUST01961,China,Beijing,103000.00
CUST01962,China,Beijing,99000.00
CUST01963,China,Shanghai,111000.00
CUST01964,China,Shanghai,113000.00
CUST01965,China,Shanghai,109000.00
CUST01966,India,Delhi,46000.00
CUST01967,India,Delhi,48000.00
CUST01968,India,Delhi,44000.00
CUST01969,India,Maharashtra,51000.00
CUST01970,India,Maharashtra,53000.00
CUST01971,India,Maharashtra,49000.00
CUST01972,Brazil,Sao Paulo,76000.00
CUST01973,Brazil,Sao Paulo,78000.00
CUST01974,Brazil,Sao Paulo,74000.00
CUST01975,Brazil,Rio de Janeiro,63000.00
CUST01976,Brazil,Rio de Janeiro,65000.00
CUST01977,Brazil,Rio de Janeiro,61000.00
CUST01978,Mexico,Mexico City,69000.00
CUST01979,Mexico,Mexico City,71000.00
CUST01980,Mexico,Mexico City,67000.00
CUST01981,Mexico,Jalisco,63000.00
CUST01982,Mexico,Jalisco,65000.00
CUST01983,Mexico,Jalisco,61000.00
CUST01984,Singapore,Central,106000.00
CUST01985,Singapore,Central,108000.00
CUST01986,Singapore,Central,104000.00
CUST01987,Singapore,East,99000.00
CUST01988,Singapore,East,101000.00
CUST01989,Singapore,East,97000.00
CUST01990,South Korea,Seoul,99000.00
CUST01991,South Korea,Seoul,101000.00
CUST01992,South Korea,Seoul,97000.00
CUST01993,South Korea,Busan,86000.00
CUST01994,South Korea,Busan,88000.00
CUST01995,South Korea,Busan,84000.00
CUST01996,US,CA,52000.00
CUST01997,US,NY,77000.00
CUST01998,US,TX,47000.00
CUST01999,US,FL,62000.00
CUST02000,US,WA,57000.00
CUST02001,US,CA,50000.00
CUST02002,US,CA,55000.00
CUST02003,US,CA,52000.00
CUST02004,US,NY,75000.00
CUST02005,US,NY,78000.00
CUST02006,US,NY,72000.00
CUST02007,US,TX,45000.00
CUST02008,US,TX,48000.00
CUST02009,US,TX,42000.00
CUST02010,US,FL,60000.00
CUST02011,US,FL,62000.00
CUST02012,US,FL,58000.00
CUST02013,US,WA,55000.00
CUST02014,US,WA,57000.00
CUST02015,US,WA,53000.00
CUST02016,US,IL,65000.00
CUST02017,US,IL,67000.00
CUST02018,US,IL,63000.00
CUST02019,US,PA,48000.00
CUST02020,US,PA,50000.00
CUST02021,US,PA,46000.00
CUST02022,US,OH,52000.00
CUST02023,US,OH,54000.00
CUST02024,US,OH,50000.00
CUST02025,US,GA,70000.00
CUST02026,US,GA,72000.00
CUST02027,US,GA,68000.00
CUST02028,US,NC,58000.00
CUST02029,US,NC,60000.00
CUST02030,US,NC,56000.00
CUST02031,US,MI,52000.00
CUST02032,US,MI,54000.00
CUST02033,US,MI,50000.00
CUST02034,US,CO,48000.00
CUST02035,US,CO,50000.00
CUST02036,US,CO,46000.00
CUST02037,US,AZ,56000.00
CUST02038,US,AZ,58000.00
CUST02039,US,AZ,54000.00
CUST02040,US,VA,61000.00
CUST02041,US,VA,63000.00
CUST02042,US,VA,59000.00
CUST02043,US,MA,72000.00
CUST02044,US,MA,74000.00
CUST02045,US,MA,70000.00
CUST02046,US,MN,59000.00
CUST02047,US,MN,61000.00
CUST02048,US,MN,57000.00
CUST02049,US,NV,64000.00
CUST02050,US,NV,66000.00
CUST02051,US,NV,62000.00
CUST02052,US,OR,51000.00
CUST02053,US,OR,53000.00
CUST02054,US,OR,49000.00
CUST02055,US,UT,58000.00
CUST02056,US,UT,60000.00
CUST02057,US,UT,56000.00
CUST02058,US,NM,45000.00
CUST02059,US,NM,47000.00
CUST02060,US,NM,43000.00
CUST02061,Germany,Bavaria,80000.00
CUST02062,Germany,Bavaria,82000.00
CUST02063,Germany,Bavaria,78000.00
CUST02064,Germany,Berlin,85000.00
CUST02065,Germany,Berlin,87000.00
CUST02066,Germany,Berlin,83000.00
CUST02067,Germany,NRW,75000.00
CUST02068,Germany,NRW,77000.00
CUST02069,Germany,NRW,73000.00
CUST02070,Germany,Hamburg,76000.00
CUST02071,Germany,Hamburg,78000.00
CUST02072,Germany,Hamburg,74000.00
CUST02073,Germany,Hesse,81000.00
CUST02074,Germany,Hesse,83000.00
CUST02075,Germany,Hesse,79000.00
CUST02076,Germany,Baden-Wurttemberg,88000.00
CUST02077,Germany,Baden-Wurttemberg,90000.00
CUST02078,Germany,Baden-Wurttemberg,86000.00
CUST02079,Germany,Saxony,72000.00
CUST02080,Germany,Saxony,74000.00
CUST02081,France,Ile-de-France,90000.00
CUST02082,France,Ile-de-France,92000.00
CUST02083,France,Ile-de-France,88000.00
CUST02084,France,Provence,70000.00
CUST02085,France,Provence,72000.00
CUST02086,France,Provence,68000.00
CUST02087,France,Lyon,65000.00
CUST02088,France,Lyon,67000.00
CUST02089,France,Lyon,63000.00
CUST02090,France,Rhone-Alpes,68000.00
CUST02091,France,Rhone-Alpes,70000.00
CUST02092,France,Rhone-Alpes,66000.00
CUST02093,France,Aquitaine,75000.00
CUST02094,France,Aquitaine,77000.00
CUST02095,France,Aquitaine,73000.00
CUST02096,France,Brittany,62000.00
CUST02097,France,Brittany,64000.00
CUST02098,France,Brittany,60000.00
CUST02099,France,Burgundy,59000.00
CUST02100,France,Burgundy,61000.00
CUST02101,UK,England,95000.00
CUST02102,UK,England,97000.00
CUST02103,UK,England,93000.00
CUST02104,UK,Scotland,55000.00
CUST02105,UK,Scotland,57000.00
CUST02106,UK,Scotland,53000.00
CUST02107,UK,Wales,48000.00
CUST02108,UK,Wales,50000.00
CUST02109,UK,Wales,46000.00
CUST02110,UK,Northern Ireland,52000.00
CUST02111,UK,Northern Ireland,54000.00
CUST02112,UK,Northern Ireland,50000.00
CUST02113,Spain,Catalonia,72000.00
CUST02114,Spain,Catalonia,74000.00
CUST02115,Spain,Catalonia,70000.00
CUST02116,Spain,Madrid,78000.00
CUST02117,Spain,Madrid,80000.00
CUST02118,Spain,Madrid,76000.00
CUST02119,Spain,Valencia,65000.00
CUST02120,Spain,Valencia,67000.00
CUST02121,Spain,Valencia,63000.00
CUST02122,Spain,Andalusia,71000.00
CUST02123,Spain,Andalusia,73000.00
CUST02124,Spain,Andalusia,69000.00
CUST02125,Spain,Basque,68000.00
CUST02126,Spain,Basque,70000.00
CUST02127,Spain,Basque,66000.00
CUST02128,Spain,Galicia,61000.00
CUST02129,Spain,Galicia,63000.00
CUST02130,Spain,Galicia,59000.00
CUST02131,Italy,Lombardy,68000.00
CUST02132,Italy,Lombardy,70000.00
CUST02133,Italy,Lombardy,66000.00
CUST02134,Italy,Rome,64000.00
CUST02135,Italy,Rome,66000.00
CUST02136,Italy,Rome,62000.00
CUST02137,Italy,Sicily,59000.00
CUST02138,Italy,Sicily,61000.00
CUST02139,Italy,Sicily,57000.00
CUST02140,Italy,Piedmont,72000.00
CUST02141,Italy,Piedmont,74000.00
CUST02142,Italy,Piedmont,70000.00
CUST02143,Italy,Campania,67000.00
CUST02144,Italy,Campania,69000.00
CUST02145,Italy,Campania,65000.00
CUST02146,Italy,Veneto,70000.00
CUST02147,Italy,Veneto,72000.00
CUST02148,Italy,Veneto,68000.00
CUST02149,Canada,Ontario,65000.00
CUST02150,Canada,Ontario,67000.00
CUST02151,Canada,Ontario,63000.00
CUST02152,Canada,BC,58000.00
CUST02153,Canada,BC,60000.00
CUST02154,Canada,BC,56000.00
CUST02155,Canada,Quebec,54000.00
CUST02156,Canada,Quebec,56000.00
CUST02157,Canada,Quebec,52000.00
CUST02158,Canada,Alberta,62000.00
CUST02159,Canada,Alberta,64000.00
CUST02160,Canada,Alberta,60000.00
CUST02161,Canada,Manitoba,51000.00
CUST02162,Canada,Manitoba,53000.00
CUST02163,Canada,Manitoba,49000.00
CUST02164,Canada,Saskatchewan,48000.00
CUST02165,Canada,Saskatchewan,50000.00
CUST02166,Canada,Saskatchewan,46000.00
CUST02167,Australia,NSW,88000.00
CUST02168,Australia,NSW,90000.00
CUST02169,Australia,NSW,86000.00
CUST02170,Australia,VIC,77000.00
CUST02171,Australia,VIC,79000.00
CUST02172,Australia,VIC,75000.00
CUST02173,Australia,Queensland,71000.00
CUST02174,Australia,Queensland,73000.00
